from,to,link,year,month
1123,7662,1,2008,10
1123,13632,1,2008,10
1131,29306,1,2008,10
1135,1175,1,2008,10
1135,15067,1,2008,10
1136,4679,1,2008,10
1136,7156,1,2008,10
1136,10673,1,2008,10
1139,7345,1,2008,10
1140,2065,1,2008,10
1141,19232,1,2008,10
1141,19286,1,2008,10
1141,29984,1,2008,10
1143,2314,1,2008,10
1143,3579,1,2008,10
1143,3595,1,2008,10
1143,3679,1,2008,10
1143,3910,1,2008,10
1143,4954,1,2008,10
1143,5175,1,2008,10
1143,7910,1,2008,10
1143,8121,1,2008,10
1143,8677,1,2008,10
1143,9089,1,2008,10
1143,9098,1,2008,10
1143,10089,1,2008,10
1143,10899,1,2008,10
1143,15420,1,2008,10
1143,16278,1,2008,10
1143,16579,1,2008,10
1143,16867,1,2008,10
1143,17316,1,2008,10
1143,18548,1,2008,10
1143,18836,1,2008,10
1143,19592,1,2008,10
1143,20480,1,2008,10
1143,20486,1,2008,10
1143,20764,1,2008,10
1143,22324,1,2008,10
1143,23668,1,2008,10
1143,24372,1,2008,10
1143,24923,1,2008,10
1143,24974,1,2008,10
1143,25277,1,2008,10
1143,25743,1,2008,10
1143,26093,1,2008,10
1143,29156,1,2008,10
1143,29570,1,2008,10
1143,32035,1,2008,10
1143,32264,1,2008,10
1143,34277,1,2008,10
1143,34783,1,2008,10
1143,35032,1,2008,10
1143,36154,1,2008,10
1143,37558,1,2008,10
1143,37713,1,2008,10
1143,37758,1,2008,10
1143,39173,1,2008,10
1143,44829,1,2008,10
1143,57912,1,2008,10
1143,61191,1,2008,10
1144,7394,1,2008,10
1146,1165,1,2008,10
1148,1800,1,2008,10
1149,1693,1,2008,10
1149,2218,1,2008,10
1149,2619,1,2008,10
1151,6979,1,2008,10
1152,1729,1,2008,10
1155,1729,1,2008,10
1155,23965,1,2008,10
1155,53210,1,2008,10
1161,2005,1,2008,10
1166,1870,1,2008,10
1175,1724,1,2008,10
1175,5230,1,2008,10
1175,7882,1,2008,10
1175,8824,1,2008,10
1180,22142,1,2008,10
1181,9376,1,2008,10
1181,20071,1,2008,10
1181,21164,1,2008,10
1181,26375,1,2008,10
1182,29702,1,2008,10
1184,31471,1,2008,10
1184,36456,1,2008,10
1184,36472,1,2008,10
1186,28081,1,2008,10
1190,1196,1,2008,10
1191,2392,1,2008,10
1192,16857,1,2008,10
1194,2638,1,2008,10
1194,7024,1,2008,10
1197,11486,1,2008,10
1201,1989,1,2008,10
1201,3753,1,2008,10
1201,6120,1,2008,10
1205,3359,1,2008,10
1205,7585,1,2008,10
1206,1807,1,2008,10
1206,4540,1,2008,10
1206,17387,1,2008,10
1206,17594,1,2008,10
1206,17600,1,2008,10
1206,17601,1,2008,10
1206,17607,1,2008,10
1206,17614,1,2008,10
1209,1995,1,2008,10
1210,16468,1,2008,10
1213,12129,1,2008,10
1215,2414,1,2008,10
1215,25641,1,2008,10
1217,24418,1,2008,10
1221,1926,1,2008,10
1225,13794,1,2008,10
1225,13895,1,2008,10
1225,23237,1,2008,10
1227,13129,1,2008,10
1233,28909,1,2008,10
1233,34465,1,2008,10
1233,34640,1,2008,10
1233,45674,1,2008,10
1234,2411,1,2008,10
1241,15483,1,2008,10
1241,15760,1,2008,10
1242,16815,1,2008,10
1243,5859,1,2008,10
1243,12610,1,2008,10
1243,13805,1,2008,10
1243,16811,1,2008,10
1243,26193,1,2008,10
1243,30857,1,2008,10
1244,24451,1,2008,10
1246,8115,1,2008,10
1246,21809,1,2008,10
1252,4852,1,2008,10
1253,1254,1,2008,10
1253,4852,1,2008,10
1256,18584,1,2008,10
1256,32855,1,2008,10
1257,5769,1,2008,10
1257,7720,1,2008,10
1257,13449,1,2008,10
1257,18757,1,2008,10
1257,19456,1,2008,10
1260,4126,1,2008,10
1260,4128,1,2008,10
1266,15992,1,2008,10
1267,1805,1,2008,10
1267,18751,1,2008,10
1275,13102,1,2008,10
1283,17196,1,2008,10
1283,38514,1,2008,10
1284,1286,1,2008,10
1284,1338,1,2008,10
1284,1345,1,2008,10
1286,1292,1,2008,10
1286,1306,1,2008,10
1286,1992,1,2008,10
1286,8324,1,2008,10
1286,8332,1,2008,10
1286,8334,1,2008,10
1286,8339,1,2008,10
1288,5937,1,2008,10
1288,12362,1,2008,10
1292,1310,1,2008,10
1300,2172,1,2008,10
1300,9512,1,2008,10
1300,13722,1,2008,10
1300,14768,1,2008,10
1300,29410,1,2008,10
1300,29814,1,2008,10
1301,12403,1,2008,10
1304,4171,1,2008,10
1304,12403,1,2008,10
1306,10443,1,2008,10
1307,11436,1,2008,10
1307,22057,1,2008,10
1308,6100,1,2008,10
1308,6899,1,2008,10
1311,21853,1,2008,10
1311,45432,1,2008,10
1312,1492,1,2008,10
1312,1551,1,2008,10
1312,2418,1,2008,10
1312,8330,1,2008,10
1312,11046,1,2008,10
1313,1319,1,2008,10
1313,19977,1,2008,10
1313,21281,1,2008,10
1314,15961,1,2008,10
1316,13135,1,2008,10
1319,1996,1,2008,10
1319,8042,1,2008,10
1319,21302,1,2008,10
1321,29873,1,2008,10
1322,21394,1,2008,10
1322,24158,1,2008,10
1322,47738,1,2008,10
1326,2418,1,2008,10
1326,9418,1,2008,10
1326,16808,1,2008,10
1326,16931,1,2008,10
1326,17858,1,2008,10
1326,24095,1,2008,10
1326,36186,1,2008,10
1327,3030,1,2008,10
1327,3081,1,2008,10
1327,45802,1,2008,10
1329,10397,1,2008,10
1330,4981,1,2008,10
1330,21394,1,2008,10
1330,36186,1,2008,10
1331,2414,1,2008,10
1331,9101,1,2008,10
1331,11661,1,2008,10
1331,25048,1,2008,10
1335,1341,1,2008,10
1335,6671,1,2008,10
1335,16931,1,2008,10
1335,21122,1,2008,10
1336,18433,1,2008,10
1337,1466,1,2008,10
1337,1853,1,2008,10
1337,2491,1,2008,10
1337,3035,1,2008,10
1337,4561,1,2008,10
1337,4706,1,2008,10
1337,5789,1,2008,10
1337,5929,1,2008,10
1337,6973,1,2008,10
1337,6974,1,2008,10
1337,7286,1,2008,10
1337,8824,1,2008,10
1337,19209,1,2008,10
1337,19259,1,2008,10
1337,19281,1,2008,10
1337,19284,1,2008,10
1337,19285,1,2008,10
1337,24682,1,2008,10
1337,24721,1,2008,10
1337,38581,1,2008,10
1337,38689,1,2008,10
1337,46931,1,2008,10
1337,46996,1,2008,10
1338,8043,1,2008,10
1338,44254,1,2008,10
1341,3021,1,2008,10
1342,2418,1,2008,10
1342,10300,1,2008,10
1342,10984,1,2008,10
1342,17675,1,2008,10
1342,24394,1,2008,10
1342,30417,1,2008,10
1343,19256,1,2008,10
1343,21247,1,2008,10
1343,24964,1,2008,10
1343,25194,1,2008,10
1343,37374,1,2008,10
1343,38934,1,2008,10
1343,63175,1,2008,10
1344,2700,1,2008,10
1344,12486,1,2008,10
1344,18002,1,2008,10
1344,19850,1,2008,10
1344,40905,1,2008,10
1345,5754,1,2008,10
1346,1347,1,2008,10
1349,4276,1,2008,10
1361,12953,1,2008,10
1361,14515,1,2008,10
1361,18075,1,2008,10
1361,19300,1,2008,10
1361,27117,1,2008,10
1361,37483,1,2008,10
1362,8305,1,2008,10
1362,12951,1,2008,10
1363,22713,1,2008,10
1365,22472,1,2008,10
1367,1902,1,2008,10
1367,2307,1,2008,10
1367,14275,1,2008,10
1367,24599,1,2008,10
1367,53725,1,2008,10
1368,24599,1,2008,10
1372,6172,1,2008,10
1372,12898,1,2008,10
1372,28838,1,2008,10
1373,30798,1,2008,10
1373,32012,1,2008,10
1373,34324,1,2008,10
1375,18906,1,2008,10
1376,24599,1,2008,10
1377,18007,1,2008,10
1377,24599,1,2008,10
1379,2074,1,2008,10
1379,4661,1,2008,10
1379,4666,1,2008,10
1381,23257,1,2008,10
1382,17984,1,2008,10
1384,6332,1,2008,10
1386,29235,1,2008,10
1387,6433,1,2008,10
1387,17947,1,2008,10
1389,43329,1,2008,10
1390,7719,1,2008,10
1391,3809,1,2008,10
1391,12492,1,2008,10
1391,22485,1,2008,10
1391,23032,1,2008,10
1391,49390,1,2008,10
1392,51195,1,2008,10
1395,40952,1,2008,10
1396,27270,1,2008,10
1396,27457,1,2008,10
1398,26395,1,2008,10
1398,26504,1,2008,10
1398,27182,1,2008,10
1399,28712,1,2008,10
1408,1836,1,2008,10
1408,1860,1,2008,10
1411,2408,1,2008,10
1411,3279,1,2008,10
1414,4598,1,2008,10
1416,1469,1,2008,10
1416,1488,1,2008,10
1417,1488,1,2008,10
1417,1532,1,2008,10
1417,5775,1,2008,10
1417,9144,1,2008,10
1419,1462,1,2008,10
1419,1468,1,2008,10
1419,1472,1,2008,10
1419,1485,1,2008,10
1419,1497,1,2008,10
1419,1517,1,2008,10
1419,1521,1,2008,10
1419,1522,1,2008,10
1419,1532,1,2008,10
1419,1548,1,2008,10
1419,1550,1,2008,10
1419,1606,1,2008,10
1419,5751,1,2008,10
1419,5761,1,2008,10
1419,5931,1,2008,10
1419,8012,1,2008,10
1419,9422,1,2008,10
1419,17815,1,2008,10
1419,17988,1,2008,10
1419,20659,1,2008,10
1419,31081,1,2008,10
1419,57075,1,2008,10
1420,7391,1,2008,10
1420,11917,1,2008,10
1420,11946,1,2008,10
1420,11954,1,2008,10
1420,11960,1,2008,10
1420,11962,1,2008,10
1424,15201,1,2008,10
1428,8326,1,2008,10
1428,16898,1,2008,10
1430,17452,1,2008,10
1433,12230,1,2008,10
1433,16035,1,2008,10
1440,4980,1,2008,10
1442,6763,1,2008,10
1443,1485,1,2008,10
1443,17809,1,2008,10
1443,18539,1,2008,10
1443,18547,1,2008,10
1444,1551,1,2008,10
1445,7016,1,2008,10
1445,9172,1,2008,10
1445,23011,1,2008,10
1452,22277,1,2008,10
1452,41716,1,2008,10
1453,26119,1,2008,10
1455,9081,1,2008,10
1456,1477,1,2008,10
1456,1526,1,2008,10
1456,1529,1,2008,10
1456,2212,1,2008,10
1456,3260,1,2008,10
1456,11942,1,2008,10
1456,16224,1,2008,10
1456,17362,1,2008,10
1456,18357,1,2008,10
1456,41692,1,2008,10
1457,5544,1,2008,10
1457,15499,1,2008,10
1457,23870,1,2008,10
1457,29358,1,2008,10
1457,41212,1,2008,10
1459,1490,1,2008,10
1459,1491,1,2008,10
1459,1522,1,2008,10
1460,3758,1,2008,10
1461,1477,1,2008,10
1461,1510,1,2008,10
1461,1526,1,2008,10
1461,20659,1,2008,10
1461,26067,1,2008,10
1461,44340,1,2008,10
1462,1551,1,2008,10
1462,11184,1,2008,10
1462,11201,1,2008,10
1463,1682,1,2008,10
1463,1886,1,2008,10
1463,2372,1,2008,10
1463,2940,1,2008,10
1463,7705,1,2008,10
1463,11560,1,2008,10
1463,12202,1,2008,10
1463,13135,1,2008,10
1463,13351,1,2008,10
1463,16216,1,2008,10
1463,18491,1,2008,10
1463,19592,1,2008,10
1463,31521,1,2008,10
1463,38541,1,2008,10
1463,38678,1,2008,10
1463,38717,1,2008,10
1463,40132,1,2008,10
1464,8165,1,2008,10
1464,18388,1,2008,10
1464,18401,1,2008,10
1464,31081,1,2008,10
1464,31519,1,2008,10
1464,36464,1,2008,10
1464,38038,1,2008,10
1464,46553,1,2008,10
1465,1510,1,2008,10
1466,8784,1,2008,10
1468,1484,1,2008,10
1468,1610,1,2008,10
1468,11341,1,2008,10
1469,5978,1,2008,10
1469,16016,1,2008,10
1469,16935,1,2008,10
1469,21750,1,2008,10
1469,22661,1,2008,10
1470,18357,1,2008,10
1470,31081,1,2008,10
1471,1477,1,2008,10
1471,11603,1,2008,10
1471,17486,1,2008,10
1471,50178,1,2008,10
1472,1610,1,2008,10
1472,47075,1,2008,10
1475,1517,1,2008,10
1475,1529,1,2008,10
1475,5544,1,2008,10
1475,6605,1,2008,10
1475,32265,1,2008,10
1475,41804,1,2008,10
1475,49296,1,2008,10
1475,53745,1,2008,10
1476,1526,1,2008,10
1476,12304,1,2008,10
1476,18179,1,2008,10
1476,29358,1,2008,10
1477,1499,1,2008,10
1477,1522,1,2008,10
1477,1523,1,2008,10
1477,1550,1,2008,10
1477,1612,1,2008,10
1477,1613,1,2008,10
1477,5543,1,2008,10
1477,10397,1,2008,10
1477,40357,1,2008,10
1478,6041,1,2008,10
1478,26607,1,2008,10
1479,1529,1,2008,10
1479,1878,1,2008,10
1479,5544,1,2008,10
1479,6605,1,2008,10
1479,28623,1,2008,10
1479,32265,1,2008,10
1480,5155,1,2008,10
1480,9140,1,2008,10
1480,12756,1,2008,10
1480,42551,1,2008,10
1481,6073,1,2008,10
1481,7615,1,2008,10
1481,49337,1,2008,10
1484,41701,1,2008,10
1484,48230,1,2008,10
1484,55064,1,2008,10
1484,55107,1,2008,10
1485,9539,1,2008,10
1485,11951,1,2008,10
1488,1529,1,2008,10
1488,7226,1,2008,10
1488,16387,1,2008,10
1488,43501,1,2008,10
1490,1526,1,2008,10
1490,3052,1,2008,10
1490,18899,1,2008,10
1491,1526,1,2008,10
1491,1544,1,2008,10
1491,7394,1,2008,10
1491,17814,1,2008,10
1491,42318,1,2008,10
1492,5588,1,2008,10
1492,6131,1,2008,10
1492,7154,1,2008,10
1493,1821,1,2008,10
1493,2367,1,2008,10
1493,4169,1,2008,10
1493,5965,1,2008,10
1493,11192,1,2008,10
1493,13627,1,2008,10
1493,38844,1,2008,10
1494,1523,1,2008,10
1494,41701,1,2008,10
1496,48458,1,2008,10
1497,58406,1,2008,10
1499,5544,1,2008,10
1499,31081,1,2008,10
1499,50738,1,2008,10
1501,3782,1,2008,10
1501,18185,1,2008,10
1501,19616,1,2008,10
1501,20455,1,2008,10
1501,22205,1,2008,10
1501,31429,1,2008,10
1501,33595,1,2008,10
1503,3574,1,2008,10
1503,3758,1,2008,10
1506,1558,1,2008,10
1506,6463,1,2008,10
1506,6840,1,2008,10
1506,10293,1,2008,10
1506,10484,1,2008,10
1506,13892,1,2008,10
1506,15033,1,2008,10
1506,18109,1,2008,10
1506,18918,1,2008,10
1506,18920,1,2008,10
1506,24803,1,2008,10
1506,32490,1,2008,10
1506,41623,1,2008,10
1506,58599,1,2008,10
1507,1613,1,2008,10
1507,1991,1,2008,10
1507,26524,1,2008,10
1507,47133,1,2008,10
1508,1517,1,2008,10
1509,2431,1,2008,10
1509,6298,1,2008,10
1509,14814,1,2008,10
1509,15452,1,2008,10
1509,16468,1,2008,10
1509,25607,1,2008,10
1509,45714,1,2008,10
1509,46355,1,2008,10
1509,55690,1,2008,10
1509,61358,1,2008,10
1510,1551,1,2008,10
1510,6463,1,2008,10
1510,20425,1,2008,10
1510,26834,1,2008,10
1510,48936,1,2008,10
1511,10369,1,2008,10
1513,16376,1,2008,10
1517,10397,1,2008,10
1519,4706,1,2008,10
1520,9422,1,2008,10
1521,7640,1,2008,10
1521,18368,1,2008,10
1521,18682,1,2008,10
1521,19948,1,2008,10
1521,22130,1,2008,10
1521,23488,1,2008,10
1522,1604,1,2008,10
1522,5544,1,2008,10
1522,17486,1,2008,10
1522,18357,1,2008,10
1522,31081,1,2008,10
1523,1529,1,2008,10
1523,1618,1,2008,10
1523,17346,1,2008,10
1523,29358,1,2008,10
1523,32121,1,2008,10
1524,2161,1,2008,10
1524,2445,1,2008,10
1524,4449,1,2008,10
1524,4994,1,2008,10
1524,5508,1,2008,10
1524,7179,1,2008,10
1524,10057,1,2008,10
1524,16784,1,2008,10
1524,41281,1,2008,10
1524,46290,1,2008,10
1529,1546,1,2008,10
1529,1612,1,2008,10
1531,12403,1,2008,10
1533,3822,1,2008,10
1533,22929,1,2008,10
1534,4348,1,2008,10
1535,17676,1,2008,10
1535,23745,1,2008,10
1536,1540,1,2008,10
1536,5770,1,2008,10
1536,11046,1,2008,10
1538,8880,1,2008,10
1540,5770,1,2008,10
1546,5544,1,2008,10
1546,6605,1,2008,10
1546,17181,1,2008,10
1546,32265,1,2008,10
1547,3671,1,2008,10
1547,28925,1,2008,10
1547,32841,1,2008,10
1547,34402,1,2008,10
1551,1958,1,2008,10
1551,8333,1,2008,10
1551,9539,1,2008,10
1551,48970,1,2008,10
1551,61291,1,2008,10
1552,5147,1,2008,10
1560,6459,1,2008,10
1561,8476,1,2008,10
1562,9450,1,2008,10
1562,21758,1,2008,10
1562,21759,1,2008,10
1562,21762,1,2008,10
1563,4567,1,2008,10
1563,7223,1,2008,10
1563,8574,1,2008,10
1567,6870,1,2008,10
1567,23670,1,2008,10
1572,38939,1,2008,10
1575,1592,1,2008,10
1575,2967,1,2008,10
1575,6374,1,2008,10
1575,6944,1,2008,10
1575,7221,1,2008,10
1575,7249,1,2008,10
1575,7661,1,2008,10
1575,8543,1,2008,10
1575,8752,1,2008,10
1575,8896,1,2008,10
1575,8903,1,2008,10
1575,9942,1,2008,10
1575,10103,1,2008,10
1575,13860,1,2008,10
1575,13893,1,2008,10
1575,14133,1,2008,10
1575,15639,1,2008,10
1575,16308,1,2008,10
1575,16318,1,2008,10
1575,22527,1,2008,10
1577,7195,1,2008,10
1580,11196,1,2008,10
1580,23207,1,2008,10
1580,26123,1,2008,10
1586,11225,1,2008,10
1586,13136,1,2008,10
1586,13137,1,2008,10
1586,13140,1,2008,10
1588,1715,1,2008,10
1588,12401,1,2008,10
1589,2105,1,2008,10
1592,8317,1,2008,10
1592,13875,1,2008,10
1592,13895,1,2008,10
1595,11356,1,2008,10
1595,14454,1,2008,10
1595,20939,1,2008,10
1598,9639,1,2008,10
1600,19444,1,2008,10
1601,14152,1,2008,10
1601,18584,1,2008,10
1601,18813,1,2008,10
1601,29858,1,2008,10
1603,3930,1,2008,10
1603,5753,1,2008,10
1603,5939,1,2008,10
1604,3147,1,2008,10
1606,26384,1,2008,10
1606,44109,1,2008,10
1607,3815,1,2008,10
1607,30206,1,2008,10
1608,12358,1,2008,10
1609,1633,1,2008,10
1609,6718,1,2008,10
1610,19256,1,2008,10
1610,30670,1,2008,10
1611,5544,1,2008,10
1611,6015,1,2008,10
1611,20659,1,2008,10
1611,20938,1,2008,10
1611,23011,1,2008,10
1611,27144,1,2008,10
1612,5753,1,2008,10
1612,6463,1,2008,10
1612,13131,1,2008,10
1612,17201,1,2008,10
1612,23906,1,2008,10
1612,26585,1,2008,10
1612,39064,1,2008,10
1612,54089,1,2008,10
1612,54787,1,2008,10
1613,31081,1,2008,10
1613,45068,1,2008,10
1614,11447,1,2008,10
1614,12680,1,2008,10
1614,19277,1,2008,10
1614,41210,1,2008,10
1614,54950,1,2008,10
1615,47707,1,2008,10
1616,11565,1,2008,10
1616,24003,1,2008,10
1616,44805,1,2008,10
1617,17872,1,2008,10
1617,33926,1,2008,10
1617,34351,1,2008,10
1617,45029,1,2008,10
1618,17988,1,2008,10
1624,11069,1,2008,10
1625,5344,1,2008,10
1625,20166,1,2008,10
1625,42217,1,2008,10
1628,40778,1,2008,10
1628,48012,1,2008,10
1631,49764,1,2008,10
1631,51164,1,2008,10
1632,2372,1,2008,10
1632,2432,1,2008,10
1632,2560,1,2008,10
1632,5948,1,2008,10
1632,19209,1,2008,10
1633,21342,1,2008,10
1633,25618,1,2008,10
1633,48348,1,2008,10
1634,14456,1,2008,10
1634,45067,1,2008,10
1641,5847,1,2008,10
1643,4222,1,2008,10
1646,16831,1,2008,10
1652,33031,1,2008,10
1653,8689,1,2008,10
1653,13208,1,2008,10
1653,16574,1,2008,10
1653,22328,1,2008,10
1654,5026,1,2008,10
1655,16688,1,2008,10
1657,2980,1,2008,10
1657,8317,1,2008,10
1657,11926,1,2008,10
1657,13229,1,2008,10
1657,16104,1,2008,10
1657,28321,1,2008,10
1659,1675,1,2008,10
1659,1682,1,2008,10
1661,3554,1,2008,10
1661,7730,1,2008,10
1661,18102,1,2008,10
1661,21840,1,2008,10
1661,24394,1,2008,10
1662,14556,1,2008,10
1663,3083,1,2008,10
1663,6327,1,2008,10
1663,7731,1,2008,10
1663,12776,1,2008,10
1663,15124,1,2008,10
1663,21694,1,2008,10
1663,26030,1,2008,10
1664,1668,1,2008,10
1664,12858,1,2008,10
1664,29702,1,2008,10
1665,24115,1,2008,10
1667,26992,1,2008,10
1668,1671,1,2008,10
1668,1682,1,2008,10
1668,7730,1,2008,10
1668,14054,1,2008,10
1668,34353,1,2008,10
1668,37973,1,2008,10
1668,38108,1,2008,10
1668,51594,1,2008,10
1669,7730,1,2008,10
1669,21231,1,2008,10
1671,1778,1,2008,10
1671,7730,1,2008,10
1671,8784,1,2008,10
1675,1682,1,2008,10
1675,2607,1,2008,10
1675,25909,1,2008,10
1675,38108,1,2008,10
1675,59077,1,2008,10
1677,2528,1,2008,10
1677,7730,1,2008,10
1678,1682,1,2008,10
1678,3436,1,2008,10
1678,39062,1,2008,10
1678,39244,1,2008,10
1679,1680,1,2008,10
1679,7730,1,2008,10
1679,22092,1,2008,10
1681,6701,1,2008,10
1682,4252,1,2008,10
1682,12262,1,2008,10
1685,1690,1,2008,10
1685,1697,1,2008,10
1690,2152,1,2008,10
1690,2266,1,2008,10
1696,1752,1,2008,10
1697,19376,1,2008,10
1700,2364,1,2008,10
1700,2562,1,2008,10
1700,7607,1,2008,10
1700,8722,1,2008,10
1700,12730,1,2008,10
1700,21656,1,2008,10
1700,29440,1,2008,10
1707,3696,1,2008,10
1710,3087,1,2008,10
1710,3755,1,2008,10
1710,10983,1,2008,10
1717,20633,1,2008,10
1724,1744,1,2008,10
1724,5869,1,2008,10
1724,7641,1,2008,10
1724,7646,1,2008,10
1724,8562,1,2008,10
1724,8820,1,2008,10
1724,8908,1,2008,10
1724,12814,1,2008,10
1724,16334,1,2008,10
1725,26625,1,2008,10
1726,9178,1,2008,10
1726,13377,1,2008,10
1726,13918,1,2008,10
1726,17966,1,2008,10
1726,31967,1,2008,10
1727,12776,1,2008,10
1727,21528,1,2008,10
1728,3101,1,2008,10
1729,2230,1,2008,10
1729,2621,1,2008,10
1729,5508,1,2008,10
1729,5910,1,2008,10
1729,7189,1,2008,10
1729,11212,1,2008,10
1729,13869,1,2008,10
1729,17536,1,2008,10
1729,26791,1,2008,10
1731,18781,1,2008,10
1733,1828,1,2008,10
1733,4846,1,2008,10
1734,3733,1,2008,10
1734,27493,1,2008,10
1735,13871,1,2008,10
1736,18620,1,2008,10
1738,2868,1,2008,10
1738,3017,1,2008,10
1745,1854,1,2008,10
1745,2432,1,2008,10
1745,6900,1,2008,10
1745,6979,1,2008,10
1745,7489,1,2008,10
1745,8106,1,2008,10
1745,19285,1,2008,10
1745,24721,1,2008,10
1745,51249,1,2008,10
1753,11692,1,2008,10
1754,2172,1,2008,10
1754,4659,1,2008,10
1754,14767,1,2008,10
1760,2173,1,2008,10
1760,4981,1,2008,10
1765,7443,1,2008,10
1768,2861,1,2008,10
1768,22026,1,2008,10
1769,12093,1,2008,10
1769,22026,1,2008,10
1773,2172,1,2008,10
1773,42067,1,2008,10
1777,18266,1,2008,10
1777,39056,1,2008,10
1778,4824,1,2008,10
1778,13123,1,2008,10
1778,21462,1,2008,10
1778,39300,1,2008,10
1781,7283,1,2008,10
1781,7604,1,2008,10
1781,8139,1,2008,10
1786,4856,1,2008,10
1786,5386,1,2008,10
1786,8487,1,2008,10
1786,9422,1,2008,10
1786,47241,1,2008,10
1789,12920,1,2008,10
1791,7156,1,2008,10
1791,16981,1,2008,10
1802,12532,1,2008,10
1802,15115,1,2008,10
1805,17524,1,2008,10
1806,5155,1,2008,10
1807,5194,1,2008,10
1807,6187,1,2008,10
1807,7955,1,2008,10
1807,12464,1,2008,10
1809,8988,1,2008,10
1813,16121,1,2008,10
1814,7550,1,2008,10
1814,11205,1,2008,10
1819,12339,1,2008,10
1820,19970,1,2008,10
1823,18453,1,2008,10
1824,6045,1,2008,10
1828,2535,1,2008,10
1828,2798,1,2008,10
1828,2869,1,2008,10
1828,4847,1,2008,10
1828,7257,1,2008,10
1828,9626,1,2008,10
1828,9932,1,2008,10
1828,12720,1,2008,10
1828,12740,1,2008,10
1828,14020,1,2008,10
1828,14152,1,2008,10
1828,14327,1,2008,10
1828,22224,1,2008,10
1828,23181,1,2008,10
1828,44071,1,2008,10
1830,1869,1,2008,10
1831,8978,1,2008,10
1836,1996,1,2008,10
1836,12232,1,2008,10
1836,16216,1,2008,10
1836,19209,1,2008,10
1836,20498,1,2008,10
1838,2246,1,2008,10
1847,34983,1,2008,10
1848,1872,1,2008,10
1848,29009,1,2008,10
1853,2075,1,2008,10
1853,5861,1,2008,10
1854,12237,1,2008,10
1854,45840,1,2008,10
1855,1872,1,2008,10
1856,1868,1,2008,10
1858,1865,1,2008,10
1858,4596,1,2008,10
1858,7729,1,2008,10
1858,43207,1,2008,10
1860,1953,1,2008,10
1860,53633,1,2008,10
1861,3118,1,2008,10
1863,6531,1,2008,10
1863,24715,1,2008,10
1865,52549,1,2008,10
1867,40358,1,2008,10
1868,31447,1,2008,10
1868,48533,1,2008,10
1870,10202,1,2008,10
1872,1887,1,2008,10
1872,8052,1,2008,10
1872,21573,1,2008,10
1872,22175,1,2008,10
1872,38790,1,2008,10
1872,44350,1,2008,10
1875,34464,1,2008,10
1876,39940,1,2008,10
1878,29444,1,2008,10
1885,29009,1,2008,10
1886,6534,1,2008,10
1886,10593,1,2008,10
1886,12585,1,2008,10
1886,17721,1,2008,10
1886,18388,1,2008,10
1886,19209,1,2008,10
1886,23922,1,2008,10
1886,31109,1,2008,10
1887,2627,1,2008,10
1887,7272,1,2008,10
1887,21573,1,2008,10
1887,21925,1,2008,10
1887,33738,1,2008,10
1887,34798,1,2008,10
1887,37953,1,2008,10
